21,1
22,1
24,1
26,2
27,3
29,1
30,3
31,2
32,4
33,2
34,1
35,4
36,5
37,7
38,3
39,5
40,9
41,3
42,5
43,11
44,16
45,7
46,13
47,13
48,13
49,19
50,20
51,24
52,15
53,26
54,33
55,31
56,47
57,27
58,46
59,48
60,39
61,47
62,46
63,47
64,59
65,57
66,64
67,83
68,76
69,62
70,78
71,73
72,81
73,106
74,96
75,104
76,99
77,129
78,130
79,142
80,155
81,144
82,140
83,139
84,166
85,181
86,169
87,178
88,185
89,191
90,204
91,225
92,198
93,226
94,224
95,261
96,223
97,233
98,285
99,291
100,272
101,291
102,300
103,296
104,306
105,311
106,325
107,311
108,318
109,307
110,315
111,303
112,338
113,335
114,342
115,375
116,339
117,340
118,327
119,303
120,335
121,337
122,321
123,314
124,299
125,273
126,297
127,275
128,268
129,264
130,257
131,276
132,277
133,235
134,218
135,220
136,204
137,210
138,189
139,192
140,177
141,140
142,167
143,151
144,155
145,128
146,122
147,121
148,104
149,109
150,87
151,86
152,89
153,72
154,63
155,69
156,55
157,59
158,45
159,37
160,22
161,21
162,38
163,25
164,17
165,26
166,11
167,16
168,11
169,14
170,9
171,3
172,3
173,4
174,3
175,4
176,4
177,3
179,1
180,1
182,1
184,2
185,1
190,1
