23,1
32,2
33,1
34,3
36,2
38,1
39,1
40,2
41,3
42,4
43,3
45,2
46,3
48,4
49,4
50,6
51,10
52,3
53,4
54,3
55,5
56,8
57,9
58,12
59,13
60,12
61,17
62,12
63,17
64,11
65,12
66,23
67,25
68,22
69,21
70,23
71,25
72,22
73,26
74,32
75,35
76,36
77,42
78,34
79,48
80,39
81,42
82,55
83,63
84,57
85,66
86,71
87,75
88,80
89,95
90,108
91,90
92,104
93,99
94,115
95,122
96,140
97,120
98,144
99,146
100,149
101,150
102,167
103,168
104,171
105,178
106,179
107,218
108,220
109,205
110,222
111,202
112,208
113,261
114,256
115,248
116,266
117,260
118,268
119,277
120,298
121,308
122,267
123,315
124,272
125,297
126,293
127,321
128,354
129,320
130,318
131,312
132,298
133,315
134,313
135,289
136,341
137,322
138,326
139,298
140,327
141,306
142,300
143,287
144,292
145,294
146,264
147,253
148,260
149,236
150,271
151,266
152,216
153,219
154,213
155,206
156,180
157,203
158,173
159,182
160,156
161,148
162,144
163,139
164,117
165,130
166,114
167,128
168,103
169,92
170,78
171,66
172,67
173,74
174,68
175,66
176,44
177,46
178,56
179,38
180,30
181,35
182,32
183,24
184,27
185,13
186,27
187,16
188,17
189,9
190,10
191,2
192,9
193,8
194,2
195,9
196,4
197,5
198,2
199,1
200,5
201,2
203,1
204,1
209,1
