289,1
302,1
308,2
309,1
314,1
316,1
318,1
320,1
322,3
323,2
324,1
325,2
326,2
327,3
328,3
329,2
330,4
331,8
332,4
333,9
334,5
335,4
336,4
337,11
338,13
339,9
340,11
341,11
342,20
343,21
344,11
345,26
346,29
347,29
348,31
349,39
350,33
351,48
352,37
353,60
354,38
355,53
356,56
357,51
358,71
359,74
360,87
361,93
362,98
363,98
364,104
365,112
366,125
367,116
368,125
369,162
370,166
371,168
372,160
373,181
374,162
375,203
376,204
377,201
378,217
379,233
380,246
381,248
382,272
383,283
384,262
385,282
386,289
387,269
388,287
389,269
390,299
391,335
392,330
393,327
394,323
395,356
396,336
397,355
398,377
399,370
400,363
401,339
402,331
403,358
404,350
405,340
406,328
407,319
408,304
409,355
410,325
411,312
412,320
413,305
414,272
415,297
416,266
417,254
418,240
419,241
420,220
421,227
422,217
423,222
424,219
425,193
426,162
427,205
428,164
429,149
430,133
431,127
432,153
433,119
434,113
435,109
436,97
437,75
438,84
439,73
440,59
441,82
442,59
443,51
444,54
445,35
446,45
447,35
448,36
449,47
450,22
451,18
452,24
453,21
454,22
455,18
456,11
457,8
458,14
459,9
460,10
461,12
462,7
463,7
464,4
465,5
466,6
467,2
468,2
469,3
470,2
471,3
472,1
473,2
474,1
475,1
476,1
478,1
483,1
492,1
