10,1
13,4
14,2
15,8
16,2
17,5
18,10
19,8
20,10
21,8
22,17
23,22
24,17
25,27
26,26
27,24
28,36
29,42
30,37
31,48
32,41
33,51
34,69
35,63
36,77
37,80
38,88
39,105
40,118
41,121
42,137
43,151
44,156
45,162
46,161
47,174
48,196
49,174
50,179
51,222
52,235
53,227
54,251
55,227
56,265
57,252
58,291
59,276
60,300
61,295
62,350
63,311
64,346
65,325
66,358
67,341
68,365
69,375
70,395
71,377
72,352
73,399
74,360
75,389
76,414
77,347
78,400
79,401
80,376
81,359
82,357
83,366
84,328
85,341
86,383
87,368
88,338
89,347
90,294
91,304
92,282
93,290
94,243
95,240
96,229
97,235
98,198
99,162
100,176
101,156
102,170
103,152
104,129
105,114
106,111
107,110
108,102
109,80
110,70
111,57
112,67
113,51
114,49
115,47
116,35
117,38
118,33
119,20
120,16
121,10
122,20
123,11
124,9
125,4
126,4
127,3
128,4
129,2
130,1
131,1
132,1
133,1
136,1
137,1
